Date,Price,Open,High,Low,Vol.,Change %
8-Feb-17,"1,055.50","1,049.60","1,069.20","1,020.30",65.15K,0.56%
7-Feb-17,"1,049.60","1,024.70","1,054.10","1,019.90",39.55K,2.43%
6-Feb-17,"1,024.70","1,016.10","1,030.60","1,010.80",32.02K,0.84%
5-Feb-17,"1,016.10","1,031.80","1,033.70","1,004.00",31.06K,-1.53%
4-Feb-17,"1,031.80","1,013.00","1,041.00","1,000.40",39.46K,1.86%
3-Feb-17,"1,013.00","1,004.00","1,023.70",989.2,61.67K,0.90%
2-Feb-17,"1,004.00",982.4,"1,009.10",973.5,50.86K,2.19%
1-Feb-17,982.4,965.5,986.6,959.8,45.22K,1.75%
31-Jan-17,965.5,920.7,967.5,917.4,54.67K,4.86%
30-Jan-17,920.7,914.5,922.3,911.5,19.06K,0.68%
29-Jan-17,914.5,918.5,922.4,912.7,11.05K,-0.43%
28-Jan-17,918.5,918,921.9,912.8,14.31K,0.05%
27-Jan-17,918,915.6,922.6,907.9,30.97K,0.27%
26-Jan-17,915.6,894.4,919.3,893.5,33.80K,2.36%
25-Jan-17,894.4,893.8,905.7,883.6,37.90K,0.07%
24-Jan-17,893.8,921.5,925.6,889.2,58.87K,-3.01%
23-Jan-17,921.5,918.8,928,910.8,32.74K,0.29%
22-Jan-17,918.8,919.8,938.4,888.6,47.93K,-0.11%
21-Jan-17,919.8,892.9,928.9,889.5,40.38K,3.02%
20-Jan-17,892.9,895.2,901.5,878.9,38.87K,-0.26%
19-Jan-17,895.2,872,905.3,870.7,58.44K,2.66%
18-Jan-17,872,899.7,913.7,845.9,69.26K,-3.07%
17-Jan-17,899.7,827.3,906.4,825,82.21K,8.74%
16-Jan-17,827.3,821.2,836.7,817.7,33.22K,0.75%
15-Jan-17,821.2,819.6,826.4,808.6,24.40K,0.19%
14-Jan-17,819.6,824.8,838.9,808.3,44.21K,-0.63%
13-Jan-17,824.8,810.1,835,771,89.86K,1.82%
12-Jan-17,810.1,785.4,828.2,739.5,120.24K,3.14%
11-Jan-17,785.4,904.4,917.7,751.6,194.44K,-13.15%
10-Jan-17,904.4,899.8,911.3,890.1,53.71K,0.51%
9-Jan-17,899.8,900.9,910.5,870.9,62.58K,-0.12%
8-Jan-17,900.9,888.9,936.1,875.8,76.91K,1.35%
7-Jan-17,888.9,886.2,900.9,806.7,130.66K,0.31%
6-Jan-17,886.2,989.3,"1,027.40",852.5,194.29K,-10.43%
5-Jan-17,989.3,"1,135.40","1,150.60",874.5,240.01K,-12.86%
4-Jan-17,"1,135.40","1,033.30","1,148.50","1,022.30",156.27K,9.88%
3-Jan-17,"1,033.30","1,017.00","1,035.50","1,006.50",54.79K,1.60%
2-Jan-17,"1,017.00",995.4,"1,031.70",990.2,64.95K,2.17%
1-Jan-17,995.4,963.4,"1,001.60",956.1,41.15K,3.33%
