Date,Price,Open,High,Low,Vol.,Change %
21-May-17,"1,564.94","1,599.00","1,610.83","1,547.14",0.07K,-2.13%
20-May-17,"1,599.00","1,545.84","1,601.57","1,507.30",0.09K,3.44%
19-May-17,"1,545.84","1,537.27","1,599.06","1,452.98",0.07K,0.56%
18-May-17,"1,537.27","1,530.85","1,538.71","1,384.27",0.08K,0.42%
17-May-17,"1,530.85","1,400.47","1,543.68","1,280.33",0.11K,9.31%
16-May-17,"1,400.47","1,365.11","1,405.58","1,314.37",0.12K,2.59%
15-May-17,"1,365.11","1,385.52","1,407.20","1,315.77",0.09K,-1.47%
14-May-17,"1,385.52","1,378.98","1,443.52","1,319.00",0.05K,0.47%
13-May-17,"1,378.98","1,353.93","1,443.52","1,307.43",0.07K,1.85%
12-May-17,"1,353.93","1,432.35","1,479.08","1,339.31",0.12K,-5.48%
11-May-17,"1,432.35","1,376.45","1,484.22","1,293.47",0.08K,4.06%
10-May-17,"1,376.45","1,328.02","1,446.85","1,271.61",0.16K,3.65%
9-May-17,"1,328.02","1,189.80","1,390.28","1,106.82",0.14K,11.62%
8-May-17,"1,189.80","1,208.80","1,262.28","1,166.37",0.12K,-1.57%
7-May-17,"1,208.80","1,201.85","1,224.97","1,158.15",0.05K,0.58%
6-May-17,"1,201.85","1,177.37","1,242.35","1,161.56",0.06K,2.08%
5-May-17,"1,177.37","1,237.57","1,320.59","1,134.03",0.05K,-4.86%
4-May-17,"1,237.57","1,162.50","1,474.68","1,108.72",0.19K,6.46%
3-May-17,"1,162.50","1,106.47","1,165.88","1,081.36",0.03K,5.06%
2-May-17,"1,106.47","1,082.25","1,167.84",998.67,0.12K,2.24%
1-May-17,"1,082.25","1,023.92","1,095.32","1,002.09",0.07K,5.70%
30-Apr-17,"1,023.92","1,015.47","1,033.32","1,002.22",0.05K,0.83%
29-Apr-17,"1,015.47","1,023.05","1,040.25","1,002.25",0.03K,-0.74%
28-Apr-17,"1,023.05","1,035.72","1,045.90",995.36,0.03K,-1.22%
27-Apr-17,"1,035.72",995.01,"1,042.21",981.05,0.08K,4.09%
26-Apr-17,995.01,983.07,"1,014.94",961.29,0.05K,1.21%
25-Apr-17,983.07,979.86,"1,014.95",938.42,0.05K,0.33%
24-Apr-17,979.86,975.17,979.86,937.27,0.08K,0.48%
23-Apr-17,975.17,965.93,981.19,939.24,0.02K,0.31%
22-Apr-17,972.14,968.3,981.5,939.89,0.06K,0.40%
21-Apr-17,968.3,968.87,982.19,934.33,0.02K,-0.06%
20-Apr-17,968.87,932.3,971.95,927.31,0.08K,3.92%
19-Apr-17,932.3,924.6,953.58,848.04,0.03K,-0.11%
18-Apr-17,933.32,964.18,976.33,848.36,0.08K,-3.20%
17-Apr-17,964.18,944.57,968.15,935.7,0.06K,2.08%
16-Apr-17,944.57,945.19,965.44,940.26,0.02K,-0.06%
15-Apr-17,945.19,970.05,970.05,942.49,0.01K,-2.56%
14-Apr-17,970.05,929.77,"1,029.43",928.15,0.01K,4.33%
13-Apr-17,929.77,969.06,"1,016.46",921.31,0.12K,-4.05%
12-Apr-17,969.06,968.18,986.46,952.36,0.02K,0.09%
11-Apr-17,968.18,961.77,989.63,908.81,0.06K,0.67%
10-Apr-17,961.77,952.8,993.32,905.35,0.22K,0.94%
9-Apr-17,952.8,938.34,972.87,932.7,0.07K,1.54%
8-Apr-17,938.34,960.22,966.3,909.48,0.03K,-2.28%
7-Apr-17,960.22,945.97,966.02,909.48,0.07K,1.51%
6-Apr-17,945.97,891.65,949.89,882.9,0.08K,6.09%
5-Apr-17,891.65,912.63,938.78,882.09,0.04K,-2.30%
4-Apr-17,912.63,923.89,941.01,886.8,0.06K,-1.22%
3-Apr-17,923.89,869.09,937.96,854.39,0.21K,6.31%
2-Apr-17,869.09,860.89,875.23,845.67,0.04K,1.03%
1-Apr-17,860.25,861.93,894.71,820.61,0.06K,-0.20%
31-Mar-17,861.93,825.01,872.61,771.36,0.14K,4.48%
30-Mar-17,825.01,835.62,845.77,813.11,0.13K,-1.27%
29-Mar-17,835.62,829.4,860.76,814.6,0.09K,0.75%
28-Mar-17,829.4,848.43,918.14,777.7,0.04K,-2.24%
27-Mar-17,848.43,775,848.43,756.63,0.13K,9.48%
26-Mar-17,775,764.51,800.21,727.75,0.05K,1.37%
25-Mar-17,764.51,824.87,851.74,723.85,0.09K,-7.32%
24-Mar-17,824.87,824.81,854.4,765.75,0.09K,0.01%
23-Mar-17,824.81,886.98,918.46,817.1,0.12K,-8.71%
22-Mar-17,903.53,892.46,918.49,810.49,0.04K,1.24%
21-Mar-17,892.46,847.26,918.72,824.44,0.10K,5.33%
20-Mar-17,847.26,888.34,907.37,799.16,0.11K,-4.62%
19-Mar-17,888.34,851.2,985.36,798.62,0.03K,4.36%
18-Mar-17,851.2,914.4,987.14,810.97,0.05K,-6.91%
17-Mar-17,914.4,943.86,"1,048.14",905.81,0.19K,-3.12%
16-Mar-17,943.86,"1,023.55","1,048.83",942.86,0.08K,-7.79%
